MonsoonIntensity,TopographyDrainage,RiverManagement,Deforestation,Urbanization,ClimateChange,DamsQuality,Siltation,AgriculturalPractices,Encroachments,IneffectiveDisasterPreparedness,DrainageSystems,CoastalVulnerability,Landslides,Watersheds,DeterioratingInfrastructure,PopulationScore,WetlandLoss,InadequatePlanning,PoliticalFactors,FloodProbability,id
8,5,4,0,5,2,6,8,5,5,5,3,6,7,5,1,3,5,1,4,0.44,35965
7,4,4,6,4,8,6,2,6,2,5,3,5,8,4,7,4,2,5,7,0.495,35966
7,3,6,5,4,6,4,5,4,2,5,8,7,9,3,8,9,5,6,0,0.53,35967
5,8,8,6,5,7,3,3,4,5,5,4,5,4,3,4,3,4,3,6,0.475,35968
6,4,7,4,4,5,9,5,4,1,2,5,9,5,5,3,6,4,5,7,0.5,35969
3,2,7,5,2,5,5,4,7,3,5,5,7,6,4,7,7,6,2,3,0.475,35970
3,5,7,0,4,5,7,2,5,7,6,5,9,3,4,10,6,2,7,9,0.53,35971
4,3,2,2,4,2,4,3,1,8,7,2,8,5,3,3,5,5,2,4,0.385,35972
6,6,4,3,4,8,3,7,7,9,3,7,5,2,8,5,6,6,7,3,0.545,35973
7,4,9,9,3,6,8,10,6,5,4,8,7,5,6,3,4,3,5,5,0.585,35974
4,3,6,2,4,5,1,5,6,4,2,3,2,4,2,7,5,5,5,6,0.405,35975
7,2,4,6,4,4,6,2,3,4,2,3,7,3,5,6,5,2,9,6,0.45,35976
5,6,4,5,8,1,3,7,3,4,7,9,5,3,4,4,6,10,1,7,0.51,35977
1,5,9,11,6,4,7,7,8,9,7,2,8,7,5,4,5,8,3,3,0.595,35978
4,5,2,2,4,3,2,9,6,3,3,6,5,6,2,4,1,8,3,5,0.415,35979
6,5,3,7,13,6,6,5,3,5,4,8,6,7,4,8,3,3,12,6,0.6,35980
9,5,6,4,7,8,2,11,8,5,2,7,6,5,3,7,6,7,5,3,0.58,35981
5,7,5,5,6,5,4,1,6,9,5,5,10,3,4,4,3,8,3,7,0.525,35982
6,3,3,4,9,5,3,4,2,6,6,5,7,7,4,7,4,7,5,7,0.52,35983
10,4,4,3,3,6,5,2,4,1,6,4,5,6,6,7,10,4,4,10,0.52,35984
6,3,7,6,5,3,8,5,4,5,10,6,6,7,3,11,5,5,6,3,0.57,35985
1,2,3,11,4,2,2,5,5,2,2,5,7,4,4,4,9,8,6,2,0.44,35986
3,2,5,8,9,4,3,10,4,6,10,8,3,7,3,2,10,1,4,2,0.52,35987
2,3,5,7,2,4,4,3,6,3,4,9,6,4,2,6,8,3,5,4,0.45,35988
7,5,1,4,4,7,6,8,1,3,3,2,6,5,1,8,4,6,7,4,0.46,35989
4,3,4,5,1,6,2,6,6,2,6,3,4,5,8,3,12,5,7,7,0.495,35990
5,5,9,5,5,1,6,6,6,6,1,5,9,5,3,5,10,2,5,2,0.505,35991
4,5,8,12,4,4,5,6,4,6,3,3,2,6,8,7,2,3,2,3,0.485,35992
3,3,6,3,4,7,3,6,5,3,4,4,5,7,3,4,4,8,6,6,0.47,35993
2,6,2,5,2,2,5,4,3,9,1,9,5,7,6,8,5,10,4,5,0.5,35994
7,9,5,4,6,7,4,9,7,6,5,5,2,4,5,6,5,3,6,4,0.545,35995
7,7,5,9,3,4,6,6,10,8,6,8,4,6,6,8,1,6,3,5,0.59,35996
4,4,1,2,7,3,5,3,5,9,4,2,3,6,3,5,7,10,4,5,0.46,35997
6,6,3,4,4,6,1,1,3,1,7,5,4,5,7,6,3,3,7,2,0.42,35998
3,2,6,1,6,2,6,8,2,4,6,4,0,7,11,5,5,1,3,5,0.435,35999
6,6,5,6,9,4,8,6,6,5,7,4,3,5,10,4,0,6,8,3,0.555,36000
8,8,4,5,3,8,6,6,2,2,7,4,2,5,7,7,5,3,7,2,0.505,36001
7,4,7,5,3,3,3,4,5,3,4,2,2,9,4,4,8,3,5,1,0.43,36002
8,7,5,7,5,6,6,4,6,5,5,5,9,6,7,6,5,2,7,6,0.585,36003
6,4,5,5,5,8,3,5,3,3,5,4,8,11,4,6,6,6,6,8,0.555,36004
2,6,4,3,8,5,6,5,7,3,4,3,0,3,3,2,5,8,7,8,0.46,36005
1,5,4,7,8,4,5,7,6,6,3,7,2,5,1,1,7,5,3,8,0.475,36006
5,4,5,4,5,10,7,4,5,6,3,7,7,6,4,6,3,4,5,14,0.57,36007
2,9,10,4,3,4,4,4,5,7,5,7,4,5,3,5,7,3,3,5,0.495,36008
3,5,5,6,6,3,4,5,7,7,1,2,3,7,4,5,6,9,5,3,0.48,36009
5,3,6,8,1,7,1,3,3,2,4,5,5,7,4,6,3,2,4,6,0.425,36010
4,3,6,3,4,7,7,6,8,2,5,4,4,1,9,2,3,6,3,4,0.455,36011
3,6,3,6,7,6,9,4,10,5,8,2,9,5,9,3,10,6,3,7,0.605,36012
5,7,4,10,8,7,5,3,5,5,3,3,0,4,7,7,5,3,5,5,0.505,36013
7,6,8,1,2,3,2,6,4,10,5,1,4,7,6,6,3,11,2,4,0.49,36014
3,6,3,4,3,2,3,5,3,3,5,5,7,4,4,5,7,5,8,8,0.465,36015
9,5,4,4,4,4,3,5,5,2,11,3,2,6,4,6,3,7,7,3,0.485,36016
7,3,5,2,6,4,7,7,9,3,6,8,3,6,4,4,4,6,5,2,0.505,36017
9,6,5,8,2,5,4,5,11,8,2,6,3,3,3,4,7,1,3,6,0.505,36018
9,2,7,1,7,7,8,0,4,8,2,8,6,2,3,5,4,5,0,9,0.485,36019
3,9,4,5,7,2,2,7,5,8,7,9,4,4,5,4,6,5,2,4,0.51,36020
8,5,8,3,5,3,4,5,6,6,3,6,3,2,2,2,3,6,5,4,0.445,36021
7,3,4,1,5,6,2,4,11,4,4,3,4,4,4,4,6,5,7,7,0.475,36022
2,4,1,5,6,4,7,7,5,7,4,4,3,7,1,4,3,4,2,4,0.42,36023
5,1,9,6,7,5,4,6,5,3,10,4,0,9,3,9,6,4,7,4,0.535,36024
7,4,6,4,8,5,4,3,7,7,2,5,7,5,11,5,4,5,7,2,0.54,36025
4,6,6,5,7,1,7,2,5,11,5,4,3,4,2,3,6,5,4,4,0.47,36026
8,3,3,4,5,5,8,3,4,4,4,1,4,3,4,6,8,6,7,3,0.465,36027
7,5,6,3,4,5,2,6,7,1,1,5,4,5,5,6,6,7,7,1,0.465,36028
3,4,5,4,5,6,7,6,5,7,1,8,6,7,5,7,3,9,4,5,0.535,36029
4,3,13,2,2,4,3,4,9,3,3,2,7,4,3,4,7,1,0,4,0.41,36030
5,4,3,6,2,5,6,5,4,3,4,6,6,4,6,6,4,8,6,5,0.49,36031
4,4,7,4,5,5,4,6,7,2,3,5,3,4,2,5,11,4,7,2,0.47,36032
5,3,2,12,4,5,2,7,5,5,1,7,6,5,5,3,6,5,8,8,0.52,36033
7,6,9,4,4,3,4,3,7,4,5,6,4,5,3,1,4,4,4,5,0.46,36034
2,5,3,1,7,3,3,6,4,7,4,8,6,4,4,4,7,6,4,4,0.46,36035
8,5,4,5,3,6,8,6,9,5,5,2,3,4,9,3,4,5,4,6,0.52,36036
5,6,4,7,7,6,5,5,3,9,4,5,3,3,3,9,6,3,6,4,0.515,36037
3,7,6,4,3,5,2,2,4,7,6,5,6,4,5,8,2,6,3,8,0.48,36038
5,3,7,6,1,5,8,5,1,4,1,2,1,3,4,9,3,2,3,1,0.37,36039
2,2,4,6,3,2,4,4,3,7,8,6,8,8,4,3,6,3,7,5,0.475,36040
3,4,2,5,7,6,8,5,5,1,2,4,6,6,3,4,6,4,7,4,0.46,36041
5,5,10,10,4,11,7,10,6,5,4,7,2,6,3,4,7,3,4,6,0.595,36042
5,7,4,5,7,5,4,9,6,4,4,5,6,6,8,6,8,4,6,1,0.55,36043
6,7,6,2,2,6,4,6,2,4,3,6,7,5,4,3,4,4,6,6,0.465,36044
2,4,5,7,2,4,4,5,4,2,5,4,5,2,5,6,2,4,4,9,0.425,36045
5,2,3,9,4,3,7,3,7,8,3,2,10,6,7,6,3,11,8,7,0.57,36046
4,9,4,2,0,4,7,6,4,5,6,11,7,8,3,7,5,4,4,4,0.52,36047
5,6,1,8,6,6,6,5,6,4,6,3,2,8,6,4,8,2,4,6,0.51,36048
6,9,5,3,7,5,5,6,4,6,9,5,10,8,8,8,9,6,7,2,0.64,36049
4,1,4,4,4,4,6,2,5,5,6,6,3,4,4,4,3,7,8,3,0.435,36050
3,6,12,5,4,4,6,4,4,7,2,6,2,7,5,6,6,5,4,4,0.51,36051
6,5,5,5,7,2,3,3,7,5,3,6,7,4,5,9,2,4,10,5,0.515,36052
3,8,4,4,5,8,4,5,4,1,3,7,6,6,3,10,7,3,6,10,0.535,36053
1,4,3,8,4,6,1,4,2,5,5,4,7,3,7,5,4,3,3,6,0.425,36054
2,5,7,2,7,6,3,4,8,5,3,4,7,2,1,5,6,9,4,2,0.46,36055
13,7,5,3,4,8,8,6,4,3,7,10,6,4,5,3,12,3,2,5,0.59,36056
6,2,6,1,6,4,8,5,3,12,4,2,3,4,7,4,3,7,5,5,0.485,36057
5,5,6,6,3,3,4,6,7,2,2,6,10,3,3,4,8,7,3,4,0.485,36058
11,5,3,6,4,4,9,4,8,7,7,5,4,4,4,5,10,7,4,2,0.565,36059
4,3,5,5,8,6,2,8,5,4,4,8,8,1,5,5,5,11,4,5,0.53,36060
4,3,10,4,2,4,4,2,5,3,5,2,7,8,8,3,5,7,5,3,0.47,36061
4,3,5,4,3,5,5,6,7,4,8,6,7,4,3,3,6,6,4,5,0.49,36062
5,5,6,6,11,4,7,4,2,6,3,6,7,8,0,7,8,4,6,1,0.53,36063
7,10,3,3,5,1,1,2,4,7,7,2,4,9,12,4,11,1,7,6,0.53,36064
10,2,6,4,6,3,4,2,7,5,3,7,4,4,6,4,7,7,8,6,0.525,36065
2,5,1,5,4,8,5,11,3,2,3,4,4,3,5,10,5,7,6,5,0.49,36066
4,4,5,6,10,5,4,5,3,8,8,3,5,3,6,5,5,5,2,2,0.49,36067
6,3,4,4,8,7,6,4,7,8,6,3,4,6,3,4,5,4,7,2,0.505,36068
2,5,6,5,8,4,7,9,9,6,7,1,0,6,5,2,2,9,9,4,0.53,36069
6,4,2,3,3,6,2,9,4,1,9,0,6,3,9,5,5,1,1,9,0.44,36070
6,10,1,8,7,5,5,7,3,5,6,3,10,5,2,2,6,4,8,3,0.53,36071
6,4,4,3,4,4,5,10,6,3,3,4,2,7,3,5,6,8,6,5,0.49,36072
6,7,2,0,5,5,4,7,4,7,4,5,3,5,2,5,4,7,5,2,0.445,36073
5,7,3,7,7,4,9,4,2,4,2,4,5,1,3,4,2,8,6,2,0.445,36074
3,3,4,5,5,5,5,3,8,5,5,2,6,6,3,7,1,4,7,3,0.45,36075
4,5,0,4,0,3,3,5,7,4,8,8,7,7,11,4,3,4,5,3,0.475,36076
5,1,7,7,2,5,3,3,5,7,5,1,4,6,2,6,5,7,7,7,0.475,36077
3,4,6,8,5,4,4,3,6,3,6,5,4,3,5,5,7,3,2,3,0.445,36078
4,5,6,4,4,4,6,8,3,3,8,6,9,4,11,5,6,6,4,6,0.56,36079
6,3,6,6,4,5,5,4,3,0,9,9,6,6,9,8,2,2,2,10,0.525,36080
8,3,5,5,1,5,3,6,6,4,8,5,5,4,7,4,5,6,6,4,0.5,36081
5,3,4,6,2,5,5,7,9,5,2,2,4,6,3,5,4,3,4,10,0.47,36082
7,4,5,8,13,4,4,5,3,9,5,4,6,8,11,6,4,4,5,2,0.585,36083
3,3,7,4,5,5,5,5,7,9,4,1,5,2,1,4,3,7,2,4,0.43,36084
6,1,3,4,3,4,8,8,4,1,1,4,7,8,3,6,1,5,6,6,0.445,36085
4,3,6,4,6,7,5,6,4,5,4,6,3,5,4,10,8,3,4,3,0.5,36086
6,5,6,7,8,6,3,5,3,2,6,5,2,7,13,6,9,5,4,7,0.575,36087
5,5,5,3,3,7,5,5,2,4,6,3,4,4,5,0,5,2,4,4,0.405,36088
3,6,3,2,9,4,6,3,5,6,6,4,1,5,2,7,4,2,6,6,0.45,36089
3,5,5,5,8,3,4,8,2,6,6,6,4,4,4,4,5,6,7,7,0.51,36090
5,4,4,1,3,6,10,1,8,7,2,5,4,5,5,7,1,9,2,12,0.505,36091
3,4,5,5,3,5,10,5,6,4,4,6,4,5,7,7,6,7,5,4,0.525,36092
10,3,2,3,6,8,6,4,7,7,8,7,3,3,6,3,4,5,3,4,0.51,36093
2,6,7,5,7,5,5,5,3,6,8,7,2,4,8,7,4,6,8,2,0.535,36094
4,5,3,5,5,4,8,8,3,10,8,1,5,4,1,3,3,5,3,9,0.485,36095
3,7,3,5,9,10,3,10,5,5,4,3,1,12,5,12,4,1,7,9,0.59,36096
4,2,5,6,4,4,5,4,8,6,7,6,4,7,5,3,6,5,6,5,0.51,36097
6,2,4,7,4,4,2,4,4,3,5,6,5,2,3,0,8,3,7,4,0.415,36098
6,8,6,3,3,1,5,9,5,6,5,5,5,3,4,5,6,9,4,7,0.525,36099
5,8,5,7,4,4,5,6,3,5,8,4,2,5,7,2,5,4,3,6,0.49,36100
7,3,3,6,8,8,9,5,7,4,5,5,6,2,7,4,3,7,8,7,0.57,36101
6,3,7,7,7,6,8,3,7,9,6,8,5,5,4,1,1,4,2,9,0.54,36102
8,4,3,8,4,4,4,3,2,7,1,7,5,6,3,5,6,2,5,2,0.445,36103
2,6,3,3,3,5,4,5,11,2,9,3,7,4,5,2,5,8,5,3,0.475,36104
5,3,5,7,6,1,1,1,7,10,10,5,10,7,5,3,1,4,1,1,0.465,36105
2,7,4,6,8,9,6,9,6,5,5,8,4,7,4,10,7,1,2,4,0.57,36106
4,5,4,7,5,3,4,4,5,6,5,5,5,4,7,11,4,4,7,7,0.53,36107
5,8,4,8,1,6,11,6,4,4,10,3,4,5,2,4,4,6,3,5,0.515,36108
7,7,5,3,3,6,7,5,9,4,4,7,5,5,7,3,6,8,3,4,0.54,36109
6,2,8,9,4,4,4,3,5,4,3,2,7,1,0,8,5,3,5,8,0.455,36110
7,5,4,6,6,6,4,2,4,4,3,6,9,7,3,7,3,2,4,7,0.495,36111
4,5,6,7,2,6,4,3,6,2,7,5,6,1,5,5,3,4,3,7,0.455,36112
2,4,10,7,2,7,4,3,5,7,4,5,4,2,4,5,7,2,4,8,0.48,36113
7,5,1,7,1,6,7,5,9,5,4,5,12,7,3,3,7,9,4,2,0.545,36114
2,5,2,5,3,8,7,5,7,5,4,3,2,4,3,6,4,3,8,4,0.45,36115
2,7,6,3,3,3,6,6,6,6,5,3,3,3,1,5,5,5,6,6,0.45,36116
9,2,0,5,2,5,6,5,7,5,4,3,4,2,5,5,10,4,7,4,0.47,36117
7,3,8,7,5,3,5,4,4,5,5,5,9,8,5,8,5,8,3,1,0.54,36118
3,6,5,3,3,3,4,10,4,1,0,8,5,4,5,3,7,5,3,9,0.455,36119
3,3,8,9,2,7,7,7,6,3,5,4,4,4,7,1,3,4,3,3,0.465,36120
6,4,6,5,4,8,6,4,8,6,7,3,2,6,3,3,5,4,6,5,0.505,36121
6,5,6,4,5,3,5,3,5,6,4,2,5,10,4,7,5,3,4,6,0.49,36122
6,4,4,3,4,2,3,5,8,6,7,4,3,6,6,2,9,4,5,10,0.505,36123
6,2,7,2,6,5,6,5,3,5,5,5,5,6,6,5,6,8,2,8,0.515,36124
3,5,3,4,3,4,5,3,2,3,5,5,3,4,8,9,5,7,3,4,0.44,36125
3,5,4,1,6,4,5,5,7,7,7,4,7,6,6,5,8,8,6,4,0.54,36126
5,6,6,6,5,10,6,10,5,8,2,5,3,5,1,7,6,5,4,8,0.565,36127
5,1,4,8,5,5,6,11,5,5,3,4,4,5,6,4,5,8,6,6,0.53,36128
3,3,8,2,8,4,6,7,6,4,6,10,9,2,10,5,6,5,4,6,0.57,36129
6,5,2,3,6,6,3,1,5,9,2,4,7,5,2,6,5,5,4,4,0.45,36130
4,9,9,2,8,7,6,4,4,3,6,4,5,9,3,4,4,13,3,8,0.575,36131
7,7,9,3,9,4,2,3,9,5,8,3,8,1,8,5,5,4,3,3,0.53,36132
1,8,5,4,7,8,5,7,6,7,7,3,4,4,8,10,4,4,5,6,0.565,36133
7,5,6,5,6,3,3,5,6,2,2,4,5,5,6,1,5,6,6,9,0.485,36134
7,4,3,2,4,7,6,3,1,4,3,7,5,4,6,5,9,4,3,4,0.455,36135
2,6,5,4,7,4,2,4,6,3,7,5,2,9,6,3,3,8,2,3,0.455,36136
7,5,7,7,5,4,5,8,2,7,4,5,2,3,9,4,4,5,7,1,0.505,36137
5,4,8,8,1,6,5,1,5,2,8,5,6,3,3,9,4,1,6,4,0.47,36138
8,8,3,5,4,4,7,3,6,2,5,5,9,6,5,2,4,4,2,3,0.475,36139
3,0,3,8,9,7,5,14,3,6,6,3,8,3,5,4,5,5,2,4,0.515,36140
5,1,1,4,6,8,4,3,3,5,1,4,4,4,5,1,3,6,5,4,0.385,36141
7,5,2,0,5,2,5,5,4,5,5,3,5,1,2,6,4,8,7,5,0.43,36142
7,2,8,5,5,5,4,3,4,1,2,4,6,3,3,6,8,8,8,5,0.485,36143
3,5,8,5,4,6,3,3,7,7,5,4,5,2,2,4,8,7,2,8,0.49,36144
5,8,10,5,5,3,3,4,6,7,5,2,5,3,8,5,6,6,4,3,0.515,36145
6,0,4,5,3,4,5,8,6,8,5,7,6,4,4,5,4,2,5,5,0.48,36146
6,7,2,4,4,4,8,3,2,6,11,7,4,9,5,1,6,6,4,7,0.53,36147
2,4,4,3,6,3,5,10,8,5,6,5,6,7,8,12,9,7,3,3,0.58,36148
5,7,7,10,5,3,4,2,6,4,6,5,1,4,3,10,6,3,5,6,0.51,36149
5,5,4,4,4,4,8,3,6,5,4,9,3,4,7,3,5,3,4,3,0.465,36150
4,11,6,6,3,3,4,3,6,7,1,4,4,0,3,5,6,4,3,10,0.465,36151
3,6,4,8,2,3,3,9,9,4,4,2,7,5,4,3,5,5,3,5,0.47,36152
5,3,2,8,1,6,7,3,0,3,10,8,7,5,4,4,3,3,5,2,0.445,36153
2,3,4,7,7,7,3,8,3,2,6,3,7,7,4,3,6,7,3,4,0.48,36154
1,3,5,3,3,3,3,2,6,2,6,5,4,5,4,6,4,1,10,2,0.39,36155
2,4,2,2,8,3,5,3,5,5,5,6,1,9,7,7,4,4,1,6,0.445,36156
8,4,5,4,6,5,4,7,4,5,4,4,2,5,6,3,3,5,4,9,0.485,36157
6,10,3,2,9,10,5,3,3,3,5,7,6,6,3,6,1,5,5,6,0.52,36158
2,7,10,3,3,8,5,6,5,6,6,2,5,4,6,1,2,4,4,4,0.465,36159
1,4,5,6,3,6,7,4,5,5,3,2,3,6,2,4,5,6,1,3,0.405,36160
9,4,4,4,7,4,2,7,7,2,6,6,10,3,6,5,4,7,4,6,0.535,36161
4,4,3,7,4,3,5,5,5,4,8,6,5,8,6,8,3,5,5,4,0.51,36162
9,1,4,7,9,4,6,4,6,3,5,5,8,5,5,5,1,3,5,3,0.49,36163
3,9,3,2,3,7,4,4,1,10,2,4,6,3,2,4,2,3,4,3,0.395,36164
7,9,7,2,3,5,10,7,3,9,6,4,2,7,6,4,3,5,2,4,0.525,36165
5,1,8,2,5,6,8,10,2,3,3,4,4,2,4,4,5,7,7,11,0.505,36166
6,2,4,2,4,5,3,7,7,7,11,5,1,5,4,0,2,3,1,10,0.445,36167
5,2,5,8,2,4,1,10,8,7,10,9,7,4,4,5,5,5,6,7,0.57,36168
3,4,5,8,3,2,7,4,2,7,4,3,5,5,6,3,4,5,3,4,0.435,36169
1,6,4,4,7,2,4,4,11,3,6,6,10,5,1,5,7,6,4,5,0.505,36170
6,2,8,3,1,0,6,7,7,3,5,6,4,2,8,4,5,3,3,7,0.45,36171
5,5,10,1,5,7,3,2,1,9,6,6,8,7,9,2,8,5,2,3,0.52,36172
3,5,5,4,2,4,3,3,3,5,5,5,4,3,6,5,0,4,8,4,0.405,36173
5,3,2,5,5,5,4,5,5,5,6,2,4,9,8,3,5,7,5,8,0.505,36174
7,6,3,5,5,6,6,4,6,10,3,5,5,3,4,5,10,4,4,2,0.515,36175
5,3,5,2,5,6,4,2,7,9,7,1,8,6,5,4,10,5,2,5,0.505,36176
2,5,5,2,4,3,6,3,4,6,4,5,1,4,5,1,7,4,4,4,0.395,36177
7,6,3,4,3,5,5,6,7,10,4,5,5,2,8,6,5,7,4,3,0.525,36178
6,3,5,2,5,7,6,5,6,2,10,2,8,4,4,6,6,2,6,5,0.5,36179
5,3,6,6,8,8,3,4,5,13,4,6,4,5,11,6,3,6,9,2,0.585,36180
7,3,8,6,5,4,5,5,6,3,4,2,1,3,5,3,6,6,4,7,0.465,36181
4,2,2,10,8,2,2,3,5,5,4,8,3,4,4,5,4,2,5,1,0.415,36182
5,6,8,7,4,6,8,3,4,4,4,4,2,6,8,7,2,4,3,5,0.5,36183
6,5,5,4,6,6,4,10,10,6,2,3,7,10,2,6,8,8,2,4,0.57,36184
4,2,3,8,7,10,5,4,6,8,7,5,7,6,4,3,8,9,3,6,0.575,36185
9,5,7,6,0,6,4,8,11,5,5,3,3,9,2,10,2,10,4,5,0.57,36186
5,3,8,5,5,3,6,1,6,1,3,3,9,7,5,4,2,7,4,8,0.475,36187
8,6,6,4,3,6,4,2,1,3,3,5,9,4,2,5,4,4,5,3,0.435,36188
5,5,3,4,4,3,5,6,5,4,4,6,1,8,4,3,5,5,5,7,0.46,36189
4,1,4,3,3,2,4,5,4,5,4,6,4,4,1,8,3,7,9,10,0.455,36190
4,5,6,4,10,1,9,6,7,8,8,6,6,6,5,1,5,5,5,4,0.555,36191
5,5,4,5,3,7,5,7,5,10,5,2,2,5,3,2,6,6,5,6,0.49,36192
5,4,2,7,3,6,9,9,4,8,7,3,4,6,5,2,6,5,2,5,0.51,36193
2,6,5,2,4,4,5,7,4,8,6,1,6,8,8,3,8,6,2,4,0.495,36194
7,6,6,5,8,8,2,2,6,2,5,5,4,8,2,2,4,5,3,4,0.47,36195
4,5,3,5,3,6,1,2,2,2,5,6,6,5,6,7,2,5,2,4,0.405,36196
2,3,3,6,4,1,8,6,7,10,4,8,7,5,7,7,11,3,5,10,0.585,36197
6,2,2,5,9,6,4,6,8,2,4,4,3,6,5,4,5,7,2,4,0.47,36198
6,4,5,4,8,4,5,8,7,8,4,0,8,3,5,5,3,2,5,3,0.485,36199
4,5,6,9,1,3,3,6,6,5,6,4,5,4,5,3,6,2,6,5,0.47,36200
7,4,6,8,7,7,2,5,9,2,7,5,7,8,3,3,5,4,2,4,0.525,36201
5,5,11,6,8,4,3,3,6,9,8,10,9,7,10,3,7,2,9,8,0.665,36202
2,3,5,3,7,3,6,5,2,8,8,12,1,6,3,4,5,8,5,7,0.515,36203
4,5,4,8,5,5,5,5,4,7,3,8,6,7,8,3,5,3,9,8,0.56,36204
6,7,4,4,2,3,3,5,4,0,3,4,4,3,2,5,5,3,2,7,0.38,36205
3,6,6,3,5,10,8,7,3,4,2,6,4,2,2,5,6,6,5,3,0.48,36206
5,4,3,5,8,4,5,4,3,3,3,4,4,4,4,1,3,2,7,5,0.405,36207
5,3,4,5,1,4,3,2,4,4,5,2,5,1,5,7,2,7,1,6,0.38,36208
6,5,5,4,4,5,5,5,2,6,3,3,7,3,5,2,7,6,7,7,0.485,36209
3,8,6,5,6,3,3,4,5,3,4,6,5,8,4,6,3,3,3,6,0.47,36210
8,3,3,6,6,4,5,6,8,7,7,8,1,9,4,5,2,8,5,5,0.55,36211
10,6,5,8,5,7,6,2,7,2,5,3,5,7,8,4,5,4,4,3,0.53,36212
3,4,3,3,6,7,2,5,8,4,1,7,3,5,6,7,11,3,4,2,0.47,36213
3,6,3,8,1,2,6,6,1,3,8,5,5,4,5,6,5,4,6,2,0.445,36214
4,5,6,9,5,5,6,4,3,3,3,4,6,5,5,2,6,4,3,4,0.46,36215
5,6,2,5,2,4,3,4,2,7,4,2,8,3,4,7,7,5,4,5,0.445,36216
5,9,8,2,5,5,5,8,1,2,8,7,7,3,5,7,3,5,5,5,0.525,36217
4,6,4,7,3,7,7,4,6,8,4,8,4,5,2,6,4,2,3,6,0.5,36218
7,6,7,6,7,7,6,9,6,7,4,6,6,7,8,8,1,6,5,5,0.62,36219
1,2,4,3,5,5,2,4,6,7,4,4,2,6,5,7,6,4,5,9,0.455,36220
7,4,8,5,4,13,6,5,4,4,5,3,6,1,6,4,6,6,3,5,0.525,36221
7,4,6,5,2,3,4,5,7,2,4,5,5,3,6,6,8,6,5,7,0.5,36222
6,5,6,3,4,4,6,5,0,8,6,6,8,5,7,8,3,10,5,6,0.555,36223
5,6,2,5,1,4,4,2,3,8,6,7,2,4,9,8,6,0,5,8,0.475,36224
6,4,4,4,5,10,6,2,4,2,6,1,8,8,2,4,1,2,6,2,0.435,36225
4,5,10,3,3,3,8,5,3,6,8,4,5,4,7,7,7,6,6,5,0.545,36226
11,6,10,2,3,5,2,4,9,9,7,5,5,5,4,2,3,9,6,5,0.56,36227
8,6,7,5,5,7,7,7,4,5,7,4,3,3,7,6,5,8,10,3,0.585,36228
8,2,5,3,3,3,6,8,3,5,9,7,7,4,6,7,3,7,4,8,0.54,36229
3,4,5,7,6,8,5,2,5,5,6,8,8,3,5,2,3,5,11,6,0.535,36230
2,5,5,7,2,3,4,4,5,4,2,7,8,3,8,4,6,4,5,4,0.46,36231
2,1,2,4,9,6,2,7,5,2,2,2,7,8,5,5,2,5,5,6,0.435,36232
10,3,5,3,9,4,7,6,3,6,6,5,7,6,6,10,2,1,3,5,0.535,36233
5,1,2,6,7,1,3,3,7,5,13,5,1,8,4,4,3,6,3,5,0.46,36234
7,7,1,5,5,5,10,4,4,2,6,1,11,4,5,1,10,3,3,1,0.475,36235
5,8,4,3,4,4,4,4,2,5,8,4,4,5,5,5,2,6,4,7,0.465,36236
7,8,7,3,2,6,8,4,3,3,5,6,6,7,3,7,7,3,8,4,0.535,36237
1,6,2,9,6,3,5,3,5,5,4,1,4,5,5,4,5,5,6,10,0.47,36238
5,4,7,6,6,5,6,4,3,3,1,8,8,3,3,6,2,3,4,7,0.47,36239
4,5,8,5,3,4,10,6,4,2,6,4,6,6,2,5,6,1,8,4,0.495,36240
8,6,4,2,3,2,7,6,4,4,3,6,4,2,6,3,6,10,5,6,0.485,36241
6,2,6,3,3,4,2,8,7,1,5,5,6,6,6,6,1,7,4,3,0.455,36242
5,7,7,2,3,9,8,5,3,5,9,3,5,1,3,4,6,4,8,8,0.525,36243
4,0,2,7,3,6,4,3,8,7,3,8,1,4,7,5,8,2,4,5,0.455,36244
5,5,5,7,4,6,4,7,6,3,8,5,1,4,3,5,8,9,4,5,0.52,36245
5,8,4,6,5,6,3,1,2,9,5,6,8,2,3,5,4,4,2,5,0.465,36246
5,7,1,2,11,8,5,5,4,6,5,5,1,5,4,1,8,11,8,5,0.535,36247
6,7,4,5,6,3,4,5,2,4,7,4,0,6,2,4,7,5,7,7,0.475,36248
7,5,6,6,5,5,6,7,4,5,4,5,7,4,3,3,3,8,8,3,0.52,36249
6,4,4,3,7,8,5,12,3,3,5,4,4,7,6,5,0,8,6,3,0.515,36250
4,1,6,4,2,6,3,7,6,3,5,4,7,4,4,1,5,9,5,5,0.455,36251
4,4,4,3,6,3,7,5,2,4,2,6,4,4,4,7,4,4,4,5,0.43,36252
4,1,10,4,4,6,4,3,8,3,5,6,6,1,7,4,7,1,7,8,0.495,36253
8,7,6,7,7,6,3,7,6,4,8,5,7,9,4,3,1,3,11,7,0.595,36254
4,4,2,8,6,5,4,5,3,2,4,1,5,6,3,6,6,5,9,4,0.46,36255
2,7,5,3,5,4,6,7,5,6,3,2,5,4,7,6,4,2,7,6,0.48,36256
4,9,2,2,8,6,7,4,5,8,3,5,3,3,6,7,8,4,10,4,0.54,36257
3,4,5,6,1,2,4,8,5,5,8,4,6,3,6,5,8,7,8,3,0.505,36258
